audit_id,slice,sample_id,dataset_id,source,language,task_type,query,schema_fields,temporal_metadata,gold_intent,human_answerability_correct,human_intent_correct,human_corrected_intent,human_notes,annotator_id
ha_166,mixed_change_ranking,paper09x_001309,wb_asean_domestic_credit_private_sector,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in domestic credit private sector over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | domestic_credit_private_sector:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""domestic_credit_private_sector"", ""required_fields"": [""country"", ""domestic_credit_private_sector"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2015_to_2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_167,mixed_change_ranking,paper09x_000877,wb_asean_electricity_access,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in electricity access over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | electricity_access:quantitative/measure,"{""distinct_years"": 34, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1990}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""electricity_access"", ""required_fields"": [""country"", ""electricity_access"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2014_to_2023"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_168,mixed_change_ranking,paper09x_000121,wb_asean_fertility_rate,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in fertility rate over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | fertility_rate:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""fertility_rate"", ""required_fields"": [""country"", ""fertility_rate"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2015_to_2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_169,mixed_change_ranking,paper09x_001228,wb_asean_fixed_broadband_subscriptions,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in fixed broadband subscriptions over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | fixed_broadband_subscriptions:quantitative/measure,"{""distinct_years"": 27, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1998}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""fixed_broadband_subscriptions"", ""required_fields"": [""country"", ""fixed_broadband_subscriptions"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2015_to_2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_170,mixed_change_ranking,paper09x_000958,wb_asean_forest_area_share,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in forest area share over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | forest_area_share:quantitative/measure,"{""distinct_years"": 34, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1990}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""forest_area_share"", ""required_fields"": [""country"", ""forest_area_share"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2014_to_2023"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_171,mixed_change_ranking,paper09x_000985,wb_asean_freshwater_withdrawal_share,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in freshwater withdrawal share over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | freshwater_withdrawal_share:quantitative/measure,"{""distinct_years"": 48, ""latest_year"": 2022, ""previous_10_end"": 2012, ""previous_10_start"": 2003, ""recent_10_end"": 2022, ""recent_10_start"": 2013, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2022, ""year_min"": 1975}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""freshwater_withdrawal_share"", ""required_fields"": [""country"", ""freshwater_withdrawal_share"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2013_to_2022"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_172,mixed_change_ranking,paper09x_000526,wb_asean_health_expenditure_pc,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in health expenditure pc over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | health_expenditure_pc:quantitative/measure,"{""distinct_years"": 24, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 2000}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""health_expenditure_pc"", ""required_fields"": [""country"", ""health_expenditure_pc"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2014_to_2023"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_173,mixed_change_ranking,paper09x_000553,wb_asean_health_expenditure_share_gdp,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in health expenditure share gdp over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | health_expenditure_share_gdp:quantitative/measure,"{""distinct_years"": 24, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 2000}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""health_expenditure_share_gdp"", ""required_fields"": [""country"", ""health_expenditure_share_gdp"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2014_to_2023"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_174,mixed_change_ranking,paper09x_001390,wb_asean_high_technology_exports_share,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in high technology exports share over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | high_technology_exports_share:quantitative/measure,"{""distinct_years"": 18, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2007, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 2007}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""high_technology_exports_share"", ""required_fields"": [""country"", ""high_technology_exports_share"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2015_to_2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_175,mixed_change_ranking,paper09x_001201,wb_asean_hospital_beds,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in hospital beds over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | hospital_beds:quantitative/measure,"{""distinct_years"": 48, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""hospital_beds"", ""required_fields"": [""country"", ""hospital_beds"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2014_to_2023"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_176,mixed_change_ranking,paper09x_000310,wb_asean_imports_share_gdp,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in imports share gdp over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | imports_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""imports_share_gdp"", ""required_fields"": [""country"", ""imports_share_gdp"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2015_to_2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_177,mixed_change_ranking,paper09x_000769,wb_asean_labor_force_participation,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in labor force participation over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | labor_force_participation:quantitative/measure,"{""distinct_years"": 36, ""latest_year"": 2025, ""previous_10_end"": 2015, ""previous_10_start"": 2006, ""recent_10_end"": 2025, ""recent_10_start"": 2016, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2025, ""year_min"": 1990}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""labor_force_participation"", ""required_fields"": [""country"", ""labor_force_participation"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2016_to_2025"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_178,mixed_change_ranking,paper09x_000391,wb_asean_services_share_gdp,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in services share gdp over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""services_share_gdp"", ""required_fields"": [""country"", ""services_share_gdp"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2015_to_2024"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_179,mixed_change_ranking,paper09x_000661,wb_asean_tertiary_school_enrollment,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in tertiary school enrollment over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | tertiary_school_enrollment:quantitative/measure,"{""distinct_years"": 56, ""latest_year"": 2025, ""previous_10_end"": 2015, ""previous_10_start"": 2006, ""recent_10_end"": 2025, ""recent_10_start"": 2016, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2025, ""year_min"": 1970}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""tertiary_school_enrollment"", ""required_fields"": [""country"", ""tertiary_school_enrollment"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2016_to_2025"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
ha_180,mixed_change_ranking,paper09x_000742,wb_asean_unemployment_rate,World Bank Indicators API,en,mixed_change_ranking,Rank countries by growth in unemployment rate over the last decade.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | unemployment_rate:quantitative/measure,"{""distinct_years"": 35, ""latest_year"": 2025, ""previous_10_end"": 2015, ""previous_10_start"": 2006, ""recent_10_end"": 2025, ""recent_10_start"": 2016, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2025, ""year_min"": 1991}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""bar"", ""group_by"": ""country"", ""measure"": ""unemployment_rate"", ""required_fields"": [""country"", ""unemployment_rate"", ""year""], ""secondary_measure"": """", ""sort"": ""descending"", ""statistic"": ""difference_top_k"", ""task_type"": ""mixed_change_ranking"", ""temporal_filter"": ""2016_to_2025"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": 5, ""unsupported_reason"": """"}",,,,,
